patch_id,ndb_ufes_patch_label,ndb_ufes_patch_label_status,sab_patch_label,patch_label_agreement_status,final_validated_wsi_id,public_wsi_pseudonym
p1110,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0108,public_ndb_wsi_0108
p1111,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0108,public_ndb_wsi_0108
p1112,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0108,public_ndb_wsi_0108
p1113,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0108,public_ndb_wsi_0108
p1114,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0108,public_ndb_wsi_0108
p1115,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0108,public_ndb_wsi_0108
p1116,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0108,public_ndb_wsi_0108
p1117,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0123,public_ndb_wsi_0123
p1118,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0123,public_ndb_wsi_0123
p1119,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0123,public_ndb_wsi_0123
p1120,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0123,public_ndb_wsi_0123
p1121,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0123,public_ndb_wsi_0123
p1122,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0123,public_ndb_wsi_0123
p1123,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0121,public_ndb_wsi_0121
p1124,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0121,public_ndb_wsi_0121
p1125,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0121,public_ndb_wsi_0121
p1126,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0121,public_ndb_wsi_0121
p1127,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0121,public_ndb_wsi_0121
p1128,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0120,public_ndb_wsi_0120
p1129,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0120,public_ndb_wsi_0120
p1130,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0120,public_ndb_wsi_0120
p1131,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0120,public_ndb_wsi_0120
p1132,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0120,public_ndb_wsi_0120
p1133,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0120,public_ndb_wsi_0120
p1134,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0120,public_ndb_wsi_0120
p1135,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0120,public_ndb_wsi_0120
p1136,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0120,public_ndb_wsi_0120
p1137,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0129,public_ndb_wsi_0129
p1138,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0129,public_ndb_wsi_0129
p1139,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0129,public_ndb_wsi_0129
p1140,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0129,public_ndb_wsi_0129
p1141,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0131,public_ndb_wsi_0131
p1142,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0131,public_ndb_wsi_0131
p1143,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0130,public_ndb_wsi_0130
p1144,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0126,public_ndb_wsi_0126
p1145,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0126,public_ndb_wsi_0126
p1146,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0126,public_ndb_wsi_0126
p1147,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0126,public_ndb_wsi_0126
p1148,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0126,public_ndb_wsi_0126
p1149,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0126,public_ndb_wsi_0126
p1150,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0126,public_ndb_wsi_0126
p1151,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0126,public_ndb_wsi_0126
p1152,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0126,public_ndb_wsi_0126
p1153,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0126,public_ndb_wsi_0126
p1154,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0126,public_ndb_wsi_0126
p1155,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0126,public_ndb_wsi_0126
p1156,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0126,public_ndb_wsi_0126
p1157,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0126,public_ndb_wsi_0126
p1158,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0126,public_ndb_wsi_0126
p1159,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0126,public_ndb_wsi_0126
p1160,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0128,public_ndb_wsi_0128
p1161,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0128,public_ndb_wsi_0128
p1162,without_dysplasia,available,without_dysplasia,agrees,sab_only_wsi_0159,sab_only_wsi_0159
p1163,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0137,public_ndb_wsi_0137
p1164,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0140,public_ndb_wsi_0140
p1165,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0140,public_ndb_wsi_0140
p1166,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0140,public_ndb_wsi_0140
p1167,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0140,public_ndb_wsi_0140
p1168,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0140,public_ndb_wsi_0140
p1169,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0140,public_ndb_wsi_0140
p1170,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0141,public_ndb_wsi_0141
p1171,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0141,public_ndb_wsi_0141
p1172,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0142,public_ndb_wsi_0142
p1173,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0142,public_ndb_wsi_0142
p1174,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0142,public_ndb_wsi_0142
p1175,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0142,public_ndb_wsi_0142
p1176,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0147,public_ndb_wsi_0147
p1177,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0144,public_ndb_wsi_0144
p1178,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0144,public_ndb_wsi_0144
p1179,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0144,public_ndb_wsi_0144
p1180,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0144,public_ndb_wsi_0144
p1181,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0144,public_ndb_wsi_0144
p1182,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0144,public_ndb_wsi_0144
p1183,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0144,public_ndb_wsi_0144
p1184,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0144,public_ndb_wsi_0144
p1185,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0144,public_ndb_wsi_0144
p1186,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0148,public_ndb_wsi_0148
p1187,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0148,public_ndb_wsi_0148
p1188,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0148,public_ndb_wsi_0148
p1189,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0148,public_ndb_wsi_0148
p1190,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0148,public_ndb_wsi_0148
p1191,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0148,public_ndb_wsi_0148
p1192,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0153,public_ndb_wsi_0153
p1193,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0153,public_ndb_wsi_0153
p1194,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0152,public_ndb_wsi_0152
p1195,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0152,public_ndb_wsi_0152
p1196,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0152,public_ndb_wsi_0152
p1197,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0152,public_ndb_wsi_0152
p1198,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0152,public_ndb_wsi_0152
p1199,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0152,public_ndb_wsi_0152
p1200,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0152,public_ndb_wsi_0152
p1201,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0152,public_ndb_wsi_0152
p1202,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0152,public_ndb_wsi_0152
p1203,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0151,public_ndb_wsi_0151
p1204,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0151,public_ndb_wsi_0151
p1205,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0151,public_ndb_wsi_0151
p1206,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0151,public_ndb_wsi_0151
p1207,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0151,public_ndb_wsi_0151
p1208,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0151,public_ndb_wsi_0151
p1209,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0151,public_ndb_wsi_0151
p1210,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0151,public_ndb_wsi_0151
p1211,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0150,public_ndb_wsi_0150
p1212,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0150,public_ndb_wsi_0150
p1213,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0150,public_ndb_wsi_0150
p1214,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0150,public_ndb_wsi_0150
p1215,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0150,public_ndb_wsi_0150
p1216,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0150,public_ndb_wsi_0150
p1217,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0150,public_ndb_wsi_0150
p1218,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0150,public_ndb_wsi_0150
p1219,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0150,public_ndb_wsi_0150
p1220,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0150,public_ndb_wsi_0150
p1221,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0150,public_ndb_wsi_0150
p1222,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0150,public_ndb_wsi_0150
p1223,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0155,public_ndb_wsi_0155
p1224,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0159,public_ndb_wsi_0159
p1225,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0159,public_ndb_wsi_0159
p1226,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0159,public_ndb_wsi_0159
p1227,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0159,public_ndb_wsi_0159
p1228,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0159,public_ndb_wsi_0159
p1229,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0158,public_ndb_wsi_0158
p1230,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0158,public_ndb_wsi_0158
p1231,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0158,public_ndb_wsi_0158
p1232,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0161,public_ndb_wsi_0161
p1233,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0161,public_ndb_wsi_0161
p1234,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0161,public_ndb_wsi_0161
p1235,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0161,public_ndb_wsi_0161
p1236,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0161,public_ndb_wsi_0161
p1237,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0161,public_ndb_wsi_0161
p1238,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0161,public_ndb_wsi_0161
p1239,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0161,public_ndb_wsi_0161
p1240,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0161,public_ndb_wsi_0161
p1241,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0161,public_ndb_wsi_0161
p1242,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0161,public_ndb_wsi_0161
p1243,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0161,public_ndb_wsi_0161
p1244,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0161,public_ndb_wsi_0161
p1245,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0161,public_ndb_wsi_0161
p1246,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0161,public_ndb_wsi_0161
p1247,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0161,public_ndb_wsi_0161
p1248,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0161,public_ndb_wsi_0161
p1249,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0162,public_ndb_wsi_0162
p1250,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0162,public_ndb_wsi_0162
p1251,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0162,public_ndb_wsi_0162
p1252,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0162,public_ndb_wsi_0162
p1253,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0162,public_ndb_wsi_0162
p1254,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0162,public_ndb_wsi_0162
p1255,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0160,public_ndb_wsi_0160
p1256,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0160,public_ndb_wsi_0160
p1257,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0160,public_ndb_wsi_0160
p1258,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0160,public_ndb_wsi_0160
p1259,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0160,public_ndb_wsi_0160
p1260,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0160,public_ndb_wsi_0160
p1261,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0160,public_ndb_wsi_0160
p1262,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0164,public_ndb_wsi_0164
p1263,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0164,public_ndb_wsi_0164
p1264,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0164,public_ndb_wsi_0164
p1265,without_dysplasia,available,without_dysplasia,agrees,sab_only_wsi_0193,sab_only_wsi_0193
p1266,without_dysplasia,available,without_dysplasia,agrees,sab_only_wsi_0200,sab_only_wsi_0200
p1267,without_dysplasia,available,without_dysplasia,agrees,sab_only_wsi_0200,sab_only_wsi_0200
p1268,without_dysplasia,available,without_dysplasia,agrees,sab_only_wsi_0200,sab_only_wsi_0200
p1269,without_dysplasia,available,without_dysplasia,agrees,sab_only_wsi_0200,sab_only_wsi_0200
p1270,without_dysplasia,available,without_dysplasia,agrees,sab_only_wsi_0206,sab_only_wsi_0206
p1271,without_dysplasia,available,without_dysplasia,agrees,sab_only_wsi_0206,sab_only_wsi_0206
p1272,without_dysplasia,available,without_dysplasia,agrees,sab_only_wsi_0207,sab_only_wsi_0207
p1273,without_dysplasia,available,without_dysplasia,agrees,sab_only_wsi_0207,sab_only_wsi_0207
p1274,without_dysplasia,available,without_dysplasia,agrees,sab_only_wsi_0207,sab_only_wsi_0207
p1275,without_dysplasia,available,without_dysplasia,agrees,sab_only_wsi_0207,sab_only_wsi_0207
p1276,without_dysplasia,available,without_dysplasia,agrees,sab_only_wsi_0207,sab_only_wsi_0207
p1277,without_dysplasia,available,without_dysplasia,agrees,sab_only_wsi_0207,sab_only_wsi_0207
p1278,without_dysplasia,available,without_dysplasia,agrees,sab_only_wsi_0208,sab_only_wsi_0208
p1279,without_dysplasia,available,without_dysplasia,agrees,sab_only_wsi_0208,sab_only_wsi_0208
p1280,without_dysplasia,available,without_dysplasia,agrees,sab_only_wsi_0208,sab_only_wsi_0208
p1281,without_dysplasia,available,without_dysplasia,agrees,sab_only_wsi_0209,sab_only_wsi_0209
p1282,without_dysplasia,available,without_dysplasia,agrees,sab_only_wsi_0209,sab_only_wsi_0209
p1283,without_dysplasia,available,without_dysplasia,agrees,sab_only_wsi_0209,sab_only_wsi_0209
p1284,without_dysplasia,available,without_dysplasia,agrees,sab_only_wsi_0209,sab_only_wsi_0209
p1285,without_dysplasia,available,without_dysplasia,agrees,sab_only_wsi_0209,sab_only_wsi_0209
p1286,without_dysplasia,available,without_dysplasia,agrees,sab_only_wsi_0209,sab_only_wsi_0209
p1287,without_dysplasia,available,without_dysplasia,agrees,sab_only_wsi_0209,sab_only_wsi_0209
p1288,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0201,public_ndb_wsi_0201
p1289,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0201,public_ndb_wsi_0201
p1290,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0201,public_ndb_wsi_0201
p1291,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0201,public_ndb_wsi_0201
p1292,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0201,public_ndb_wsi_0201
p1293,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0173,public_ndb_wsi_0173
p1294,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0173,public_ndb_wsi_0173
p1295,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0173,public_ndb_wsi_0173
p1296,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0173,public_ndb_wsi_0173
p1297,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0174,public_ndb_wsi_0174
p1298,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0174,public_ndb_wsi_0174
p1299,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0174,public_ndb_wsi_0174
